0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,66,0,0,0,0,0,0,85,0,
80,81,0,0,0,0,48,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,65,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,23,23,24,0,0,0,0,82,80,83,
94,95,40,42,0,0,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,96,94,83,0,0,0,0,0,6,4,20,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,84,0,0,10,24,0,0,59,0,0,0,0,0,0,0,82,80,83,
72,66,54,56,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,6,4,20,0,0,0,79,94,97,0,0,59,0,0,0,0,0,0,0,0,0,57,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,6,20,0,0,0,88,6,4,4,20,0,0,40,41,42,82,80,83,
4,4,4,4,4,4,4,4,7,57,0,0,0,0,0,0,10,24,0,0,29,44,30,32,57,0,0,87,0,0,0,10,24,0,0,0,0,0,0,0,8,18,48,8,4,4,4,7,0,0,0,0,0,0,0,0,57,0,0,0,0,0,87,0,0,60,0,0,57,55,56,55,0,87,0,
17,17,17,17,17,17,17,17,21,4,7,0,0,10,24,0,0,0,0,8,4,4,4,4,4,4,4,4,4,7,0,0,0,0,57,0,0,8,4,4,22,17,17,17,17,17,17,21,50,51,52,50,51,51,53,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
17,17,17,17,17,17,17,17,17,17,21,4,50,51,52,50,51,52,51,22,17,17,17,17,17,17,17,17,17,21,4,4,4,4,4,4,4,22,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17

